PGM_SYS_ID,grp,prog_begin_year,ENTERED_YEAR,lag_years
NM0000003503500003,nsps,2015,2015,0
NM0000003503500003,nsr,2015,2015,0
NM0000003503500003,sip,2015,2015,0
NM0000003503500006,nsr,2014,2015,1
NM0000003503500006,psd,2014,2015,1
NM0000003503500006,sip,2014,2015,1
NM0000003503500007,nsr,2003,2015,12
NM0000003503500007,psd,2003,2015,12
NM0000003503500007,sip,2003,2015,12
NM0000003503500009,nsr,2014,2015,1
NM0000003503500009,psd,2014,2015,1
NM0000003503500009,sip,2014,2015,1
NM0000003503500010,nsr,2014,2015,1
NM0000003503500010,psd,2014,2015,1
NM0000003503500010,sip,2014,2015,1
NM0000003503500011,nsr,2014,2015,1
NM0000003503500011,psd,2014,2015,1
NM0000003503500011,sip,2014,2015,1
NM0000003503500012,nsr,2014,2015,1
NM0000003503500012,sip,2014,2015,1
NM0000003503500013,mact,2024,2015,-9
NM0000003503500013,neshap,2024,2015,-9
NM0000003503500013,nsps,2024,2015,-9
NM0000003503500013,psd,2014,2015,1
NM0000003503500013,sip,2024,2015,-9
NM0000003503500013,titlev,2024,2015,-9
NM0000003503500015,psd,2014,2015,1
NM0000003503500015,sip,2014,2015,1
NM0000003503500016,nsr,2014,2015,1
NM0000003503500016,psd,2014,2015,1
NM0000003503500016,sip,2014,2015,1
NM0000003503500018,psd,2014,2015,1
NM0000003503500018,sip,2014,2015,1
NM0000003503500019,nsr,2014,2015,1
NM0000003503500019,psd,2014,2015,1
NM0000003503500019,sip,2014,2015,1
NM0000003503500020,nsps,2014,2015,1
NM0000003503500020,nsr,2014,2015,1
NM0000003503500020,psd,2014,2015,1
NM0000003503500020,sip,2014,2015,1
NM0000003503500021,nsr,2014,2015,1
NM0000003503500021,psd,2014,2015,1
NM0000003503500021,sip,2014,2015,1
NM0000003503500022,nsr,2014,2015,1
NM0000003503500022,psd,2014,2015,1
NM0000003503500022,sip,2014,2015,1
NM0000003503500023,nsr,2014,2015,1
NM0000003503500023,psd,2014,2015,1
NM0000003503500023,sip,2014,2015,1
NM0000003503500024,nsr,2014,2015,1
NM0000003503500024,psd,2014,2015,1
NM0000003503500024,sip,2014,2015,1
NM0000003503500025,nsr,2014,2015,1
NM0000003503500025,psd,2014,2015,1
NM0000003503500025,sip,2014,2015,1
NM0000003503500026,nsps,2014,2015,1
NM0000003503500026,sip,2014,2015,1
NM0000003503500026,titlev,2014,2015,1
NM0000003503500034,nsr,2014,2015,1
NM0000003503500034,sip,2014,2015,1
NM0000003503500035,nsr,2014,2015,1
NM0000003503500035,sip,2014,2015,1
NM0000003503500036,nsr,2014,2015,1
NM0000003503500036,sip,2014,2015,1
NM0000003503500903,nsps,2014,2015,1
NM0000003503500903,nsr,2014,2015,1
NM0000003503500903,psd,2014,2015,1
NM0000003503500903,sip,2014,2015,1
NM0000003503504088,sip,2014,2015,1
NM0000003503504089,nsr,2014,2015,1
NM0000003503504089,sip,2014,2015,1
NM0000003503504091,nsr,2014,2015,1
NM0000003503504091,sip,2014,2015,1
NM0000003503504094,nsr,2014,2015,1
NM0000003503504094,sip,2014,2015,1
NM0000003503700006,nsr,2014,2015,1
NM0000003503700006,psd,2014,2015,1
NM0000003503700006,sip,2014,2015,1
NM0000003503700010,nsr,2014,2015,1
NM0000003503700010,psd,2014,2015,1
NM0000003503700010,sip,2014,2015,1
NM0000003503700012,nsr,2014,2015,1
NM0000003503700012,sip,2014,2015,1
NM0000003503700013,nsr,2014,2015,1
NM0000003503700013,sip,2014,2015,1
NM0000003503700014,nsr,2014,2015,1
NM0000003503700014,titlev,2014,2015,1
NM0000003503708026,nsr,2014,2015,1
NM0000003503708026,sip,2014,2015,1
NM0000003503708027,nsr,2014,2015,1
NM0000003503708027,sip,2014,2015,1
NM0000003503778025,mact,2014,2015,1
NM0000003503778025,sip,2014,2015,1
NM0000003503900002,mact,2023,2015,-8
NM0000003503900002,nsr,2014,2015,1
NM0000003503900002,sip,2023,2015,-8
NM0000003503900003,mact,2014,2015,1
NM0000003503900003,nsps,2014,2015,1
NM0000003503900003,nsr,1991,2015,24
NM0000003503900003,psd,2014,2015,1
NM0000003503900003,sip,2014,2015,1
NM0000003503900003,titlev,2014,2015,1
NM0000003503900006,nsr,2014,2015,1
NM0000003503900006,psd,2014,2015,1
NM0000003503900006,sip,2014,2015,1
NM0000003503900007,psd,2014,2015,1
NM0000003503900007,sip,2014,2015,1
NM0000003503900009,nsr,2014,2015,1
NM0000003503900009,psd,2014,2015,1
NM0000003503900009,sip,2014,2015,1
NM0000003503900010,psd,2017,2015,-2
NM0000003503900018,nsps,2014,2015,1
NM0000003503900018,psd,2014,2015,1
NM0000003503900018,sip,2014,2015,1
NM0000003503900019,neshap,2014,2015,1
NM0000003503900019,nsr,2014,2015,1
NM0000003503900019,psd,2014,2015,1
NM0000003503900019,sip,2014,2015,1
NM0000003503900020,nsr,2014,2015,1
NM0000003503900020,psd,2014,2015,1
NM0000003503900020,sip,2014,2015,1
NM0000003503900021,nsps,2014,2015,1
NM0000003503900021,nsr,2014,2015,1
NM0000003503900021,sip,2014,2015,1
NM0000003503900022,nsr,2014,2015,1
NM0000003503900022,psd,2014,2015,1
NM0000003503900022,sip,2014,2015,1
NM0000003503900023,mact,2023,2015,-8
NM0000003503900023,nsps,2023,2015,-8
NM0000003503900023,psd,2014,2015,1
NM0000003503900023,sip,2023,2015,-8
NM0000003503900023,titlev,2023,2015,-8
NM0000003503900024,mact,2023,2015,-8
NM0000003503900024,neshap,2014,2015,1
NM0000003503900024,nsps,2023,2015,-8
NM0000003503900024,psd,2014,2015,1
NM0000003503900024,sip,2023,2015,-8
NM0000003503900024,titlev,2023,2015,-8
NM0000003503900026,nsr,2014,2015,1
NM0000003503900026,psd,2014,2015,1
NM0000003503900026,sip,2014,2015,1
NM0000003503900027,mact,2014,2015,1
NM0000003503900027,nsps,2014,2015,1
NM0000003503900027,nsr,2014,2015,1
NM0000003503900027,psd,2014,2015,1
NM0000003503900027,sip,2014,2015,1
NM0000003503900027,titlev,2014,2015,1
NM0000003503900028,nsr,2014,2015,1
NM0000003503900028,sip,2014,2015,1
NM0000003503900030,psd,2014,2015,1
NM0000003503900030,sip,2014,2015,1
NM0000003503900031,nsr,2014,2015,1
NM0000003503900031,psd,2014,2015,1
NM0000003503900031,sip,2014,2015,1
NM0000003503900032,mact,2023,2015,-8
NM0000003503900032,nsps,2023,2015,-8
NM0000003503900032,psd,2014,2015,1
NM0000003503900032,sip,2023,2015,-8
NM0000003503900032,titlev,2023,2015,-8
NM0000003503900033,mact,2014,2015,1
NM0000003503900033,nsr,2014,2015,1
NM0000003503900033,psd,2014,2015,1
NM0000003503900033,sip,2014,2015,1
NM0000003503900034,psd,2014,2015,1
NM0000003503900034,sip,2014,2015,1
NM0000003503900035,sip,2014,2015,1
NM0000003503900036,mact,2023,2015,-8
NM0000003503900036,nsps,2023,2015,-8
NM0000003503900036,psd,2023,2015,-8
NM0000003503900036,sip,2023,2015,-8
NM0000003503900036,titlev,2023,2015,-8
NM0000003503900037,nsr,2009,2015,6
NM0000003503900037,sip,2009,2015,6
NM0000003503900038,nsr,2014,2015,1
NM0000003503900038,psd,2014,2015,1
NM0000003503900038,sip,2014,2015,1
NM0000003503900039,nsr,2014,2015,1
NM0000003503900039,sip,2014,2015,1
NM0000003503900041,nsr,2014,2015,1
NM0000003503900041,sip,2014,2015,1
NM0000003503900042,mact,2022,2015,-7
NM0000003503900042,nsps,2022,2015,-7
NM0000003503900042,psd,2014,2015,1
NM0000003503900042,sip,2022,2015,-7
NM0000003503900042,titlev,2022,2015,-7
NM0000003503900043,mact,2024,2015,-9
NM0000003503900043,nsps,2024,2015,-9
NM0000003503900043,psd,2014,2015,1
NM0000003503900043,sip,2024,2015,-9
NM0000003503900043,titlev,2024,2015,-9
NM0000003503900044,nsr,2014,2015,1
NM0000003503900044,psd,2014,2015,1
NM0000003503900044,sip,2014,2015,1
NM0000003503900045,mact,2017,2015,-2
NM0000003503900045,nsps,2017,2015,-2
NM0000003503900045,sip,2017,2015,-2
NM0000003503900045,titlev,2017,2015,-2
NM0000003503900046,mact,2024,2015,-9
NM0000003503900046,nsps,2024,2015,-9
NM0000003503900046,psd,2014,2015,1
NM0000003503900046,sip,2024,2015,-9
NM0000003503900047,mact,2022,2015,-7
NM0000003503900047,nsps,2022,2015,-7
NM0000003503900047,psd,2014,2015,1
NM0000003503900047,sip,2022,2015,-7
NM0000003503900048,nsr,2020,2015,-5
NM0000003503900048,psd,2020,2015,-5
NM0000003503900048,sip,2020,2015,-5
NM0000003503900048,titlev,2014,2015,1
NM0000003503900049,mact,2024,2015,-9
NM0000003503900049,nsps,2014,2015,1
NM0000003503900049,psd,2014,2015,1
NM0000003503900049,sip,2024,2015,-9
NM0000003503900049,titlev,2024,2015,-9
NM0000003503900050,nsps,2014,2015,1
NM0000003503900050,nsr,2014,2015,1
NM0000003503900050,psd,2014,2015,1
NM0000003503900050,sip,2014,2015,1
NM0000003503900051,nsr,2014,2015,1
NM0000003503900051,sip,2014,2015,1
NM0000003503900052,nsr,2014,2015,1
NM0000003503900052,sip,2014,2015,1
NM0000003503900053,nsr,2014,2015,1
NM0000003503900053,sip,2014,2015,1
NM0000003503900054,nsr,2014,2015,1
NM0000003503900054,psd,2014,2015,1
NM0000003503900054,sip,2014,2015,1
NM0000003503900055,nsr,2014,2015,1
NM0000003503900055,sip,2014,2015,1
NM0000003503900056,mact,2018,2015,-3
NM0000003503900056,nsr,2014,2015,1
NM0000003503900056,psd,2014,2015,1
NM0000003503900056,sip,2018,2015,-3
NM0000003503900057,nsr,2014,2015,1
NM0000003503900057,psd,2014,2015,1
NM0000003503900057,sip,2014,2015,1
NM0000003503900059,nsr,2014,2015,1
NM0000003503900059,psd,2014,2015,1
NM0000003503900059,sip,2014,2015,1
NM0000003503900060,nsr,2014,2015,1
NM0000003503900060,sip,2014,2015,1
NM0000003503900061,nsr,2014,2015,1
NM0000003503900061,psd,2014,2015,1
NM0000003503900061,sip,2014,2015,1
NM0000003503900062,psd,2000,2015,15
NM0000003503900062,sip,2000,2015,15
NM0000003503900063,mact,2024,2015,-9
NM0000003503900063,nsps,2024,2015,-9
NM0000003503900063,nsr,2014,2015,1
NM0000003503900063,sip,2024,2015,-9
NM0000003503900064,psd,2014,2015,1
NM0000003503900064,sip,2014,2015,1
NM0000003503900065,nsr,2014,2015,1
NM0000003503900065,psd,2014,2015,1
NM0000003503900065,sip,2014,2015,1
NM0000003503900066,psd,2000,2015,15
NM0000003503900066,sip,2000,2015,15
NM0000003503900067,nsr,2014,2015,1
NM0000003503900067,psd,2014,2015,1
NM0000003503900067,sip,2014,2015,1
NM0000003503900068,nsr,2014,2015,1
NM0000003503900068,psd,2014,2015,1
NM0000003503900068,sip,2014,2015,1
NM0000003503900069,nsr,2014,2015,1
NM0000003503900069,psd,2014,2015,1
NM0000003503900069,sip,2014,2015,1
NM0000003503900070,psd,2014,2015,1
NM0000003503900070,sip,2014,2015,1
NM0000003503900071,psd,2004,2015,11
NM0000003503900071,sip,2004,2015,11
NM0000003503900073,psd,2014,2015,1
NM0000003503900073,sip,2014,2015,1
NM0000003503900074,nsr,2014,2015,1
NM0000003503900074,psd,2014,2015,1
NM0000003503900074,sip,2014,2015,1
NM0000003503900075,mact,2018,2015,-3
NM0000003503900075,nsps,2018,2015,-3
NM0000003503900075,psd,2014,2015,1
NM0000003503900075,sip,2018,2015,-3
NM0000003503900075,titlev,2018,2015,-3
NM0000003503900076,mact,2016,2015,-1
NM0000003503900076,psd,2014,2015,1
NM0000003503900076,sip,2016,2015,-1
NM0000003503900076,titlev,2016,2015,-1
NM0000003503900077,nsr,2014,2015,1
NM0000003503900077,psd,2014,2015,1
NM0000003503900077,sip,2014,2015,1
NM0000003503900078,mact,2023,2015,-8
NM0000003503900078,nsps,2014,2015,1
NM0000003503900078,nsr,2014,2015,1
NM0000003503900078,psd,2014,2015,1
NM0000003503900078,sip,2023,2015,-8
NM0000003503900079,nsr,2014,2015,1
NM0000003503900079,psd,2014,2015,1
NM0000003503900079,sip,2014,2015,1
NM0000003503900080,nsr,2014,2015,1
NM0000003503900080,psd,2014,2015,1
NM0000003503900080,sip,2014,2015,1
NM0000003503900081,nsr,2014,2015,1
NM0000003503900081,psd,2014,2015,1
NM0000003503900081,sip,2014,2015,1
NM0000003503900082,nsr,2014,2015,1
NM0000003503900082,psd,2014,2015,1
NM0000003503900082,sip,2014,2015,1
NM0000003503900083,nsr,2014,2015,1
NM0000003503900083,psd,2014,2015,1
NM0000003503900083,sip,2014,2015,1
NM0000003503900084,nsr,2014,2015,1
NM0000003503900084,psd,2014,2015,1
NM0000003503900084,sip,2014,2015,1
NM0000003503900085,nsps,2014,2015,1
NM0000003503900085,nsr,2014,2015,1
NM0000003503900085,psd,2014,2015,1
NM0000003503900085,sip,2014,2015,1
NM0000003503900086,nsps,2014,2015,1
NM0000003503900086,nsr,2014,2015,1
NM0000003503900086,psd,2014,2015,1
NM0000003503900086,sip,2014,2015,1
NM0000003503900087,nsps,2014,2015,1
NM0000003503900087,nsr,2014,2015,1
NM0000003503900087,psd,2014,2015,1
NM0000003503900087,sip,2014,2015,1
NM0000003503900088,nsr,2014,2015,1
NM0000003503900088,psd,2014,2015,1
NM0000003503900088,sip,2014,2015,1
NM0000003503900089,nsps,2014,2015,1
NM0000003503900089,nsr,2014,2015,1
NM0000003503900089,psd,2014,2015,1
NM0000003503900089,sip,2014,2015,1
NM0000003503900090,nsr,2014,2015,1
NM0000003503900090,psd,2014,2015,1
NM0000003503900091,nsr,2014,2015,1
NM0000003503900091,psd,2014,2015,1
NM0000003503900091,sip,2014,2015,1
NM0000003503900092,psd,2014,2015,1
NM0000003503900092,sip,2014,2015,1
NM0000003503900094,nsr,2014,2015,1
NM0000003503900094,psd,2014,2015,1
NM0000003503900094,sip,2014,2015,1
NM0000003503900095,nsr,2014,2015,1
NM0000003503900095,psd,2014,2015,1
NM0000003503900095,sip,2014,2015,1
NM0000003503900096,mact,2014,2015,1
NM0000003503900096,nsps,2014,2015,1
NM0000003503900096,psd,2014,2015,1
NM0000003503900096,sip,2014,2015,1
NM0000003503900097,psd,2014,2015,1
NM0000003503900097,sip,2014,2015,1
NM0000003503900098,sip,2014,2015,1
NM0000003503900099,psd,2014,2015,1
NM0000003503900099,sip,2014,2015,1
NM0000003503900100,psd,2014,2015,1
NM0000003503900100,sip,2014,2015,1
NM0000003503900101,nsps,2014,2015,1
NM0000003503900101,nsr,2014,2015,1
NM0000003503900101,psd,2014,2015,1
NM0000003503900101,sip,2014,2015,1
NM0000003503900102,nsr,2014,2015,1
NM0000003503900102,psd,2014,2015,1
NM0000003503900102,sip,2014,2015,1
NM0000003503900103,nsr,2014,2015,1
NM0000003503900103,psd,2014,2015,1
NM0000003503900103,sip,2014,2015,1
NM0000003503900106,nsr,2014,2015,1
NM0000003503900106,psd,2014,2015,1
NM0000003503900106,sip,2014,2015,1
NM0000003503900107,nsr,2014,2015,1
NM0000003503900107,sip,2014,2015,1
NM0000003503900108,nsr,2014,2015,1
NM0000003503900108,psd,2014,2015,1
NM0000003503900108,sip,2014,2015,1
NM0000003503900112,nsr,2014,2015,1
NM0000003503900112,psd,2014,2015,1
NM0000003503900112,sip,2014,2015,1
NM0000003503900113,nsr,2014,2015,1
NM0000003503900113,psd,2014,2015,1
NM0000003503900113,sip,2014,2015,1
NM0000003503900114,nsr,2014,2015,1
NM0000003503900114,sip,2014,2015,1
NM0000003503900116,nsps,2014,2015,1
NM0000003503900116,nsr,2014,2015,1
NM0000003503900116,sip,2014,2015,1
NM0000003503900117,nsr,2014,2015,1
NM0000003503900117,sip,2014,2015,1
NM0000003503900118,nsr,2014,2015,1
NM0000003503900119,nsr,2014,2015,1
NM0000003503900119,sip,2014,2015,1
NM0000003503900120,nsr,2014,2015,1
NM0000003503900120,sip,2014,2015,1
NM0000003503900121,nsps,2014,2015,1
NM0000003503900121,nsr,2014,2015,1
NM0000003503900121,sip,2014,2015,1
NM0000003503900122,nsps,2014,2015,1
NM0000003503900122,nsr,2014,2015,1
NM0000003503900124,nsr,2014,2015,1
NM0000003503900125,mact,2014,2015,1
NM0000003503900125,nsr,2014,2015,1
NM0000003503900125,sip,2014,2015,1
NM0000003503900126,nsr,2014,2015,1
NM0000003503900126,sip,2014,2015,1
NM0000003503900127,nsr,2014,2015,1
NM0000003503900127,sip,2014,2015,1
NM0000003503900128,mact,2021,2015,-6
NM0000003503900128,nsps,2021,2015,-6
NM0000003503900128,nsr,2014,2015,1
NM0000003503900128,sip,2021,2015,-6
NM0000003503900130,nsps,2014,2015,1
NM0000003503900130,nsr,2014,2015,1
NM0000003503900130,sip,2014,2015,1
NM0000003503900131,nsr,2014,2015,1
NM0000003503900131,sip,2014,2015,1
NM0000003503900133,nsr,2014,2015,1
NM0000003503900134,mact,2014,2015,1
NM0000003503900134,nsr,2014,2015,1
NM0000003503900134,sip,2014,2015,1
NM0000003503900135,nsr,2014,2015,1
NM0000003503900135,sip,2014,2015,1
NM0000003503900136,nsps,2014,2015,1
NM0000003503900136,nsr,2014,2015,1
NM0000003503900137,nsr,2010,2015,5
NM0000003503900139,nsr,2014,2015,1
NM0000003503900139,sip,2014,2015,1
NM0000003503900140,nsps,2014,2015,1
NM0000003503900140,nsr,2014,2015,1
NM0000003503900141,nsr,2014,2015,1
NM0000003503900141,sip,2014,2015,1
NM0000003503900142,nsr,2014,2015,1
NM0000003503900142,sip,2014,2015,1
NM0000003503900143,nsr,2014,2015,1
NM0000003503900143,sip,2014,2015,1
NM0000003503900144,nsr,2014,2015,1
NM0000003503900144,sip,2014,2015,1
NM0000003503900145,nsr,2014,2015,1
NM0000003503900145,sip,2014,2015,1
NM0000003503900147,nsr,2014,2015,1
NM0000003503900148,nsr,2014,2015,1
NM0000003503900148,sip,2014,2015,1
NM0000003503900149,nsr,2014,2015,1
NM0000003503900149,sip,2014,2015,1
NM0000003503900150,nsr,2014,2015,1
NM0000003503900150,sip,2014,2015,1
NM0000003503900151,nsr,2014,2015,1
NM0000003503900151,sip,2014,2015,1
NM0000003503900152,nsr,2014,2015,1
NM0000003503900152,sip,2014,2015,1
NM0000003503900153,nsr,2014,2015,1
NM0000003503900153,sip,2014,2015,1
NM0000003503900154,nsr,2014,2015,1
NM0000003503900154,sip,2014,2015,1
NM0000003503900155,nsr,2014,2015,1
NM0000003503900155,sip,2014,2015,1
NM0000003503900156,nsr,2014,2015,1
NM0000003503900156,sip,2014,2015,1
NM0000003503900157,nsr,2014,2015,1
NM0000003503900157,sip,2014,2015,1
NM0000003503900158,nsr,2014,2015,1
NM0000003503900158,sip,2014,2015,1
NM0000003503900159,nsr,2014,2015,1
NM0000003503900159,sip,2014,2015,1
NM0000003503900160,psd,2017,2015,-2
NM0000003503900160,sip,2017,2015,-2
NM0000003503900162,nsr,2014,2015,1
NM0000003503900162,sip,2014,2015,1
NM0000003503900163,nsr,2014,2015,1
NM0000003503900163,sip,2014,2015,1
NM0000003503900164,nsr,2014,2015,1
NM0000003503900184,mact,2014,2021,7
NM0000003503900184,nsps,2014,2021,7
NM0000003503900184,sip,2014,2021,7
NM0000003503900194,nsr,2014,2015,1
NM0000003503900194,sip,2014,2015,1
NM0000003503900196,mact,2014,2015,1
NM0000003503900196,nsps,2014,2015,1
NM0000003503900196,nsr,2014,2015,1
NM0000003503900196,sip,2014,2015,1
NM0000003503900198,mact,2014,2015,1
NM0000003503900198,nsps,2014,2015,1
NM0000003503900198,nsr,2014,2015,1
NM0000003503900198,sip,2014,2015,1
NM0000003503900199,mact,2014,2015,1
NM0000003503900199,nsps,2014,2015,1
NM0000003503900199,nsr,2014,2015,1
NM0000003503900199,sip,2014,2015,1
NM0000003503900201,nsr,2014,2015,1
NM0000003503900201,sip,2014,2015,1
NM0000003503900202,gact,2018,2015,-3
NM0000003503900202,mact,2018,2015,-3
NM0000003503900202,nsps,2018,2015,-3
NM0000003503900202,nsr,2014,2015,1
NM0000003503900202,sip,2018,2015,-3
NM0000003503900203,mact,2014,2015,1
NM0000003503900203,nsps,2014,2015,1
NM0000003503900203,nsr,2014,2015,1
NM0000003503900203,sip,2014,2015,1
NM0000003503900204,mact,2014,2015,1
NM0000003503900204,nsps,2014,2015,1
NM0000003503900204,nsr,2014,2015,1
NM0000003503900204,sip,2014,2015,1
NM0000003503900205,mact,2014,2015,1
NM0000003503900205,nsps,2014,2015,1
NM0000003503900205,nsr,2014,2015,1
NM0000003503900205,sip,2014,2015,1
NM0000003503900208,mact,2014,2015,1
NM0000003503900208,nsps,2014,2015,1
NM0000003503900208,nsr,2014,2015,1
NM0000003503900208,sip,2014,2015,1
NM0000003503900209,nsps,2018,2022,4
NM0000003503900210,mact,2014,2015,1
NM0000003503900210,nsps,2014,2015,1
NM0000003503900210,nsr,2014,2015,1
NM0000003503900210,sip,2014,2015,1
NM0000003503900211,nsps,2014,2015,1
NM0000003503900211,nsr,2014,2015,1
NM0000003503900211,sip,2014,2015,1
NM0000003503900212,mact,2014,2015,1
NM0000003503900212,nsps,2014,2015,1
NM0000003503900212,nsr,2014,2015,1
NM0000003503900213,mact,2014,2015,1
NM0000003503900213,nsps,2014,2015,1
NM0000003503900213,nsr,2014,2015,1
NM0000003503900213,sip,2014,2015,1
NM0000003503900214,nsr,2014,2015,1
NM0000003503900214,sip,2014,2015,1
NM0000003503900215,mact,2014,2015,1
NM0000003503900215,nsps,2014,2015,1
NM0000003503900215,nsr,2014,2015,1
NM0000003503900215,sip,2014,2015,1
NM0000003503900216,mact,2014,2015,1
NM0000003503900216,nsps,2014,2015,1
NM0000003503900216,nsr,2014,2015,1
NM0000003503900216,sip,2014,2015,1
NM0000003503900217,mact,2014,2015,1
NM0000003503900217,nsps,2014,2015,1
NM0000003503900217,nsr,2014,2015,1
NM0000003503900217,sip,2014,2015,1
NM0000003503900218,mact,2014,2015,1
NM0000003503900218,nsps,2014,2015,1
NM0000003503900218,nsr,2014,2015,1
NM0000003503900218,sip,2014,2015,1
NM0000003503900219,mact,2014,2015,1
NM0000003503900219,nsps,2014,2015,1
NM0000003503900219,nsr,2014,2015,1
NM0000003503900219,sip,2014,2015,1
NM0000003503900220,mact,2014,2015,1
NM0000003503900220,nsps,2014,2015,1
NM0000003503900220,nsr,2014,2015,1
NM0000003503900220,sip,2014,2015,1
NM0000003503900221,mact,2014,2015,1
NM0000003503900221,nsps,2014,2015,1
NM0000003503900221,nsr,2014,2015,1
NM0000003503900221,sip,2014,2015,1
NM0000003503900222,nsr,2014,2015,1
NM0000003503900222,sip,2014,2015,1
NM0000003503900223,mact,2023,2015,-8
NM0000003503900223,nsps,2023,2015,-8
NM0000003503900223,nsr,2014,2015,1
NM0000003503900223,sip,2023,2015,-8
NM0000003503900225,mact,2014,2015,1
NM0000003503900225,nsps,2014,2015,1
NM0000003503900225,nsr,2014,2015,1
NM0000003503900225,sip,2014,2015,1
NM0000003503900240,nsps,2018,2022,4
NM0000003503900245,mact,2025,2025,0
NM0000003503900245,nsps,2025,2025,0
NM0000003503900245,sip,2025,2025,0
NM0000003503900251,mact,2023,2019,-4
NM0000003503900251,sip,2023,2019,-4
NM0000003503900255,nsr,2020,2022,2
NM0000003503900262,mact,2025,2025,0
NM0000003503900262,nsps,2025,2025,0
NM0000003503900262,sip,2025,2025,0
NM0000003503904104,nsr,2014,2015,1
NM0000003503904104,sip,2014,2015,1
NM0000003503904173,nsr,2014,2015,1
NM0000003503904173,sip,2014,2015,1
NM0000003503904174,nsr,2014,2015,1
NM0000003503904174,sip,2014,2015,1
NM0000003503904175,nsr,2014,2015,1
NM0000003503904175,sip,2014,2015,1
NM0000003503904176,nsps,2014,2015,1
NM0000003503904176,nsr,2014,2015,1
NM0000003503904177,nsr,2014,2015,1
NM0000003503904177,sip,2014,2015,1
NM0000003503904179,nsr,2014,2015,1
NM0000003503904179,sip,2014,2015,1
NM0000003503904181,nsr,2014,2015,1
NM0000003503904181,sip,2014,2015,1
NM0000003503904183,mact,2014,2021,7
NM0000003503904183,nsps,2014,2021,7
NM0000003503904183,sip,2014,2021,7
NM0000003503908030,nsr,2014,2015,1
NM0000003503908030,sip,2014,2015,1
NM0000003503908031,nsr,2014,2015,1
NM0000003503908031,sip,2014,2015,1
NM0000003503908032,nsr,2010,2015,5
NM0000003503908032,sip,2010,2015,5
NM0000003503908033,nsr,2014,2015,1
NM0000003503908033,sip,2014,2015,1
NM0000003503908046,nsr,2011,2015,4
NM0000003503908046,sip,2011,2015,4
NM0000003503908047,nsr,2014,2015,1
NM0000003503908047,sip,2014,2015,1
NM0000003503908048,nsr,2014,2015,1
NM0000003503908048,sip,2014,2015,1
NM0000003503908049,nsr,2014,2015,1
NM0000003503908049,sip,2014,2015,1
NM0000003503908051,nsr,2014,2015,1
NM0000003503908051,sip,2014,2015,1
NM0000003503908053,nsps,2014,2015,1
NM0000003503908053,nsr,2014,2015,1
NM0000003503908053,sip,2014,2015,1
NM0000003503978029,mact,2014,2015,1
NM0000003504100003,nsps,2014,2015,1
NM0000003504100003,nsr,2014,2015,1
NM0000003504100003,psd,2014,2015,1
NM0000003504100003,sip,2014,2015,1
NM0000003504100003,titlev,2007,2015,8
NM0000003504100011,fesop,2017,2015,-2
NM0000003504100011,neshap,2014,2015,1
NM0000003504100011,nsps,2017,2015,-2
NM0000003504100011,nsr,2017,2015,-2
NM0000003504100011,psd,2017,2015,-2
NM0000003504100011,sip,2017,2015,-2
NM0000003504100012,nsr,2008,2015,7
NM0000003504100012,psd,2008,2015,7
NM0000003504100012,sip,2008,2015,7
NM0000003504100013,nsr,2014,2015,1
NM0000003504100013,sip,2014,2015,1
NM0000003504100014,fesop,2014,2015,1
NM0000003504100014,nsps,2022,2015,-7
NM0000003504100014,psd,2014,2015,1
NM0000003504100014,sip,2022,2015,-7
NM0000003504100014,titlev,2022,2015,-7
NM0000003504100015,nsr,2014,2015,1
NM0000003504100015,psd,2014,2015,1
NM0000003504100015,sip,2014,2015,1
NM0000003504100016,nsr,2014,2015,1
NM0000003504100016,sip,2014,2015,1
NM0000003504100017,nsr,2014,2015,1
NM0000003504100017,sip,2014,2015,1
NM0000003504100018,mact,2014,2015,1
NM0000003504100018,nsr,2014,2015,1
NM0000003504100018,sip,2014,2015,1
NM0000003504100019,nsr,2014,2015,1
NM0000003504100019,sip,2014,2015,1
NM0000003504100020,nsr,2014,2015,1
NM0000003504100020,sip,2014,2015,1
NM0000003504100024,nsr,2014,2015,1
NM0000003504100024,sip,2014,2015,1
NM0000003504100036,nsps,2018,2019,1
NM0000003504104180,nsr,2014,2015,1
NM0000003504104180,sip,2014,2015,1
NM0000003504108045,mact,2014,2015,1
NM0000003504108045,nsr,2014,2015,1
NM0000003504108045,sip,2014,2015,1
NM0000003504108045,titlev,2014,2015,1
NM0000003504178043,mact,2014,2015,1
NM0000003504178044,mact,2014,2015,1
NM0000003504300003,nsps,2014,2015,1
NM0000003504300003,psd,2014,2015,1
NM0000003504300003,sip,2014,2015,1
NM0000003504300005,cfc,2022,2015,-7
NM0000003504300005,gact,2022,2015,-7
NM0000003504300005,mact,2022,2015,-7
NM0000003504300005,nsps,2022,2015,-7
NM0000003504300005,nsr,2014,2015,1
NM0000003504300005,psd,2014,2015,1
NM0000003504300005,sip,2022,2015,-7
NM0000003504300006,nsps,2017,2015,-2
NM0000003504300006,psd,2014,2015,1
NM0000003504300006,sip,2017,2015,-2
NM0000003504300006,titlev,2019,2015,-4
NM0000003504300007,nsr,2014,2015,1
NM0000003504300007,sip,2014,2015,1
NM0000003504300009,nsr,2007,2015,8
NM0000003504300009,psd,2007,2015,8
NM0000003504300009,sip,2007,2015,8
NM0000003504300010,nsr,2014,2015,1
